08-2451,California,Gold,242,21.45,263.45,Advances to Regional Round
08-2756,Michigan,Gold,242,21.45,263.45,Advances to Regional Round
08-0278,California,Gold,235,28.05,263.05,Advances to Regional Round
08-0187,New York,Gold,235,28.05,263.05,Advances to Regional Round
08-0597,Virginia,Gold,237,25.575,262.575,Advances to Regional Round
08-2244,California,Gold,236,26.4,262.4,Advances to Regional Round
08-2715,Virginia,Gold,231,31.35,262.35,Advances to Regional Round
08-1962,Texas,Gold,236,25.575,261.575,Advances to Regional Round
08-1161,Colorado,Gold,238,23.375,261.375,Advances to Regional Round
08-0897,California,Gold,235,25.575,260.575,Advances to Regional Round
08-0163,South Carolina,Gold,239,21.45,260.45,Advances to Regional Round
08-2385,Texas,Gold,232,28.05,260.05,Advances to Regional Round
08-1847,Virginia,Gold,245,14.85,259.85,Advances to Regional Round
08-0332,Louisiana,Gold,230,29.7,259.7,Advances to Regional Round
08-2582,California,Gold,234,25.575,259.575,Advances to Regional Round
08-1942,South Carolina,Gold,240,18.975,258.975,Advances to Regional Round
08-0729,Washington,Gold,240,18.975,258.975,Advances to Regional Round
08-0472,South Carolina,Gold,235,23.925,258.925,Advances to Regional Round
08-0816,Indiana,Gold,243,15.675,258.675,Advances to Regional Round
08-0207,California,Gold,238,20.625,258.625,Advances to Regional Round
08-1766,North Carolina,Gold,227,31.35,258.35,Advances to Regional Round
08-0371,Tennessee,Gold,226,32.175,258.175,Advances to Regional Round
08-2910,Virginia,Gold,230,28.05,258.05,Advances to Regional Round
08-1333,Maryland,Gold,228,29.7,257.7,Advances to Regional Round
08-0412,Virginia,Gold,231,26.4,257.4,Advances to Regional Round
08-2587,California,Gold,229,28.05,257.05,Advances to Regional Round
08-2267,Florida,Gold,229,28.05,257.05,Advances to Regional Round
08-0603,California,Gold,233,23.925,256.925,Advances to Regional Round
08-0397,Virginia,Gold,232,24.75,256.75,Advances to Regional Round
08-2821,New York,Gold,226,30.525,256.525,Advances to Regional Round
08-1018,Florida,Gold,238,18.15,256.15,Advances to Regional Round
08-1480,Ohio,Gold,228,28.05,256.05,Advances to Regional Round
08-0943,Maryland,Gold,227,28.875,255.875,Advances to Regional Round
08-1914,Montana,Gold,235,20.625,255.625,Advances to Regional Round
08-2449,California,Gold,234,21.45,255.45,Advances to Regional Round
08-0012,Colorado,Gold,224,31.35,255.35,Advances to Regional Round
08-0551,Illinois,Gold,233,22.275,255.275,Advances to Regional Round
08-0534,South Carolina,Gold,227,28.05,255.05,Advances to Regional Round
08-0282,California,Gold,230,24.75,254.75,Advances to Regional Round
08-1788,New Jersey,Gold,230,24.75,254.75,Advances to Regional Round
08-2338,California,Gold,229,25.575,254.575,Advances to Regional Round
08-0617,Indiana,Gold,229,25.575,254.575,Advances to Regional Round
08-3366,California,Gold,236,18.15,254.15,Advances to Regional Round
08-0321,Kansas,Gold,225,28.875,253.875,Advances to Regional Round
08-2228,California,Gold,232,21.725,253.725,Does not advance
08-1919,Virginia,Gold,224,29.7,253.7,Advances to Regional Round
08-1734,Indiana,Gold,228,25.575,253.575,Advances to Regional Round
08-3312,Arizona ,Gold,231,22.55,253.55,Advances to Regional Round
08-0916,Utah,Gold,242,11.55,253.55,Advances to Regional Round
08-2755,Michigan,Gold,232,21.45,253.45,Advances to Regional Round
08-2167,Maine,Gold,227,26.4,253.4,Advances to Regional Round
08-3014,Alabama,Gold,220,33,253,Does not advance
08-2507,Texas,Gold,223,29.7,252.7,Advances to Regional Round
08-1269,Minnesota,Gold,226,26.675,252.675,Advances to Regional Round
08-1837,Alabama,Gold,231,21.45,252.45,Does not advance
08-1784,Virginia,Gold,231,21.45,252.45,Advances to Regional Round
08-0240,Rhode Island,Gold,226,26.4,252.4,Advances to Regional Round
08-2090,New Jersey,Gold,224,28.05,252.05,Advances to Regional Round
08-2785,California,Gold,228,23.925,251.925,Does not advance
08-1327,Colorado,Gold,230,21.45,251.45,Does not advance
08-1721,Oklahoma,Gold,219,32.175,251.175,Advances to Regional Round
08-2717,Virginia,Gold,219,32.175,251.175,Does not advance
08-0892,Virginia,Gold,228,23.1,251.1,Advances to Regional Round
08-2096,Maryland,Gold,223,28.05,251.05,Advances to Regional Round
08-3059,California,Gold,218,33,251,Does not advance
08-0214,Indiana,Gold,218,33,251,Does not advance
08-0568,Texas,Gold,222,28.875,250.875,Does not advance
08-2608,California,Gold,226,24.75,250.75,Does not advance
08-2886,Ohio,Gold,226,24.75,250.75,Advances to Regional Round
08-0880,Rhode Island,Gold,226,24.75,250.75,Advances to Regional Round
08-2106,California,Gold,230,20.625,250.625,Does not advance
08-2999,Florida,Gold,225,25.575,250.575,Does not advance
08-2490,Michigan,Gold,225,25.575,250.575,Does not advance
08-2515,Virginia,Gold,225,25.575,250.575,Advances to Regional Round
08-2187,Colorado,Gold,229,21.45,250.45,Does not advance
08-1810,Delaware,Gold,229,21.45,250.45,Advances to Regional Round
08-0103,Texas,Gold,229,21.45,250.45,Does not advance
08-1404,Texas,Gold,228,22.275,250.275,Does not advance
08-0004,Colorado,Gold,223,27.225,250.225,Advances to Regional Round
08-1599,Pennsylvania,Gold,223,27.225,250.225,Advances to Regional Round
08-2792,California,Gold,222,28.05,250.05,Does not advance
08-1745,Maryland,Gold,222,28.05,250.05,Does not advance
08-1389,Indiana,Gold,221,28.875,249.875,Does not advance
08-1120,Connecticut,Gold,228,21.45,249.45,Advances to Regional Round
08-0769,Colorado,Gold,223,26.4,249.4,Does not advance
08-1036,New Jersey,Gold,227,22.275,249.275,Advances to Regional Round
08-0527,Massachusetts,Gold,222,27.225,249.225,Advances to Regional Round
08-0750,Nebraska,Gold,222,27.225,249.225,Advances to Regional Round
08-2970,California,Gold,217,32.175,249.175,Does not advance
08-0481,Florida,Gold,217,32.175,249.175,Does not advance
08-2049,South Carolina,Gold,231,18.15,249.15,Does not advance
08-2642,Kansas,Gold,216,33,249,Advances to Regional Round
08-0754,South Carolina,Gold,224,24.75,248.75,Does not advance
08-2586,Virginia,Gold,224,24.75,248.75,Advances to Regional Round
08-2193,Washington,Gold,224,24.75,248.75,Advances to Regional Round
08-1900,Massachusetts,Gold,219,29.7,248.7,Advances to Regional Round
08-0620,Tennessee,Gold,222,26.675,248.675,Advances to Regional Round
08-2658,Oklahoma,Gold,226,22.275,248.275,Advances to Regional Round
08-2593,Maryland,Gold,216,32.175,248.175,Advances to Regional Round
08-2366,Massachusetts,Gold,227,20.625,247.625,Advances to Regional Round
08-0138,Florida,Gold,222,25.575,247.575,Does not advance
08-1288,Colorado,Gold,221,26.4,247.4,Does not advance
08-0487,California,Gold,222,24.75,246.75,Does not advance
08-1427,Florida,Gold,233,13.75,246.75,Does not advance
08-1913,Montana,Gold,222,24.75,246.75,Advances to Regional Round
08-1811,Delaware,Gold,221,25.575,246.575,Advances to Regional Round
08-2273,Alabama,Gold,224,22.275,246.275,Advances to Regional Round
08-2191,Washington,Gold,224,22.275,246.275,Does not advance
08-2931,Pennsylvania,Gold,218,28.05,246.05,Advances to Regional Round
08-0939,Arkansas,Gold,216,29.7,245.7,Advances to Regional Round
08-2344,New York,Gold,216,29.7,245.7,Does not advance
08-0367,Virginia,Gold,224,21.45,245.45,Does not advance
08-0387,Louisiana,Gold,219,26.4,245.4,Advances to Regional Round
08-1835,Alabama,Gold,214,31.35,245.35,Does not advance
08-2328,California,Gold,223,22.275,245.275,Does not advance
08-2406,Rhode Island,Gold,229,15.95,244.95,Advances to Regional Round
08-2249,New York,Gold,223,21.45,244.45,Does not advance
08-1311,New York,Gold,218,26.4,244.4,Does not advance
08-3170,North Carolina,Gold,218,26.4,244.4,Advances to Regional Round
08-1563,Pennsylvania,Gold,216,28.05,244.05,Advances to Regional Round
08-2798,Colorado,Gold,218,25.575,243.575,Does not advance
08-1930,Louisiana,Gold,217,26.4,243.4,Advances to Regional Round
08-0888,Texas,Gold,217,26.4,243.4,Does not advance
08-0781,Colorado,Gold,226,17.325,243.325,Advances to Regional Round
08-3044,Arizona ,Gold,211,32.175,243.175,Advances to Regional Round
08-3413,Virginia,Gold,210,33,243,Does not advance
08-3302,"Washington, D.C.",Gold,219,23.925,242.925,Advances to Regional Round
08-2369,Indiana,Gold,214,28.875,242.875,Does not advance
08-2006,Florida,Gold,226,16.5,242.5,Does not advance
08-1078,South Carolina,Gold,216,26.4,242.4,Does not advance
08-1590,Colorado,Gold,219,23.375,242.375,Does not advance
08-1500,Texas,Gold,215,27.225,242.225,Does not advance
08-1501,Kansas,Gold,222,19.25,241.25,Advances to Regional Round
08-0737,Montana,Gold,213,28.05,241.05,Advances to Regional Round
08-0316,California,Gold,216,24.75,240.75,Does not advance
08-2258,California,Gold,211,29.7,240.7,Does not advance
08-3134,California,Gold,219,21.45,240.45,Does not advance
08-2581,California,Gold,214,26.4,240.4,Does not advance
08-2966,Virginia,Gold,217,23.1,240.1,Does not advance
08-1315,Alabama,Gold,212,28.05,240.05,Does not advance
08-0208,Indiana,Gold,207,33,240,Does not advance
08-2484,Maryland,Gold,240,0,240,Does not advance
08-2485,Maryland,Gold,240,0,240,Does not advance
08-3035,Maryland,Gold,240,0,240,Does not advance
08-0681,California,Gold,211,28.875,239.875,Does not advance
08-2455,Maryland,Gold,211,28.875,239.875,Advances to Regional Round
08-1354,Alabama,Gold,215,24.75,239.75,Does not advance
08-0248,Florida,Gold,214,25.575,239.575,Does not advance
08-2828,Colorado,Gold,218,21.45,239.45,Does not advance
08-0963,Arizona ,Gold,212,27.225,239.225,Does not advance
08-3364,California,Gold,212,27.225,239.225,Does not advance
08-0999,Nevada,Gold,210,28.875,238.875,Advances to Regional Round
08-0784,Oklahoma,Gold,224,14.85,238.85,Advances to Regional Round
08-2693,Colorado,Gold,217,21.45,238.45,Does not advance
08-1824,Ohio,Gold,217,21.45,238.45,Does not advance
08-2912,Virginia,Gold,216,22.275,238.275,Does not advance
08-0005,Colorado,Gold,230,8.25,238.25,Does not advance
08-2078,California,Gold,220,18.15,238.15,Does not advance
08-0136,California,Gold,210,28.05,238.05,Does not advance
08-3256,California,Gold,224,14.025,238.025,Does not advance
08-1786,Virginia,Gold,219,18.975,237.975,Does not advance
08-2079,California,Gold,213,24.75,237.75,Does not advance
08-0671,Connecticut,Gold,222,15.675,237.675,Advances to Regional Round
08-2171,Michigan,Gold,215,22.55,237.55,Does not advance
08-0605,California,Gold,211,26.4,237.4,Does not advance
08-2325,North Carolina,Gold,206,31.35,237.35,Advances to Regional Round
08-0587,Canada,Gold,221,15.95,236.95,Advances to Regional Round
08-1454,Virginia,Gold,212,24.75,236.75,Does not advance
08-1452,Virginia,Gold,207,29.7,236.7,Does not advance
08-0751,Nebraska,Gold,216,20.625,236.625,Advances to Regional Round
08-1775,Florida,Gold,205,31.35,236.35,Does not advance
08-1272,Alabama,Gold,208,28.05,236.05,Does not advance
08-2784,California,Gold,208,28.05,236.05,Does not advance
08-1410,Colorado,Gold,208,28.05,236.05,Does not advance
08-2086,Virginia,Gold,203,33,236,Does not advance
08-0386,Florida,Gold,214,21.45,235.45,Does not advance
08-0233,Indiana,Gold,213,22.275,235.275,Does not advance
08-2832,Texas,Gold,225,10.175,235.175,Does not advance
08-1573,Texas,Gold,207,28.05,235.05,Does not advance
08-2536,Canada,Gold,235,0,235,Does not advance
08-0672,Connecticut,Gold,223,11.55,234.55,Advances to Regional Round
08-2952,Texas,Gold,212,22.55,234.55,Does not advance
08-0141,Ohio,Gold,213,21.45,234.45,Does not advance
08-0643,Ohio,Gold,213,21.45,234.45,Does not advance
08-1939,South Carolina,Gold,234,0,234,Does not advance
08-1595,Oklahoma,Gold,209,24.75,233.75,Advances to Regional Round
08-1337,Texas,Gold,209,24.75,233.75,Does not advance
08-1878,Texas,Gold,209,24.75,233.75,Does not advance
08-0571,Texas,Gold,208,25.575,233.575,Does not advance
08-2122,AP,Gold,214,18.975,232.975,Advances to Regional Round
08-0042,Indiana,Gold,214,18.975,232.975,Does not advance
08-2375,Texas,Gold,207,25.575,232.575,Does not advance
08-0127,Texas,Gold,211,21.45,232.45,Does not advance
08-0980,Virginia,Gold,205,27.225,232.225,Does not advance
08-0907,Canada,Gold,204,28.05,232.05,Does not advance
08-1540,Vermont,Gold,208,23.925,231.925,Advances to Regional Round
08-0515,Virginia,Gold,207,24.75,231.75,Does not advance
08-2502,Illinois,Gold,201,30.525,231.525,Advances to Regional Round
08-2153,Virginia,Gold,210,21.45,231.45,Does not advance
08-2702,California,Gold,200,31.35,231.35,Does not advance
08-2742,Virginia,Gold,213,18.15,231.15,Does not advance
08-0770,Pennsylvania,Gold,203,28.05,231.05,Does not advance
08-0241,Montana,Gold,212,18.975,230.975,Does not advance
08-0101,California,Gold,202,28.875,230.875,Does not advance
08-1928,Maryland,Gold,207,23.375,230.375,Does not advance
08-1225,South Carolina,Gold,202,28.05,230.05,Does not advance
08-2345,Rhode Island,Gold,230,0,230,Advances to Regional Round
08-2087,New Jersey,Gold,201,28.875,229.875,Does not advance
08-0629,Virginia,Gold,197,32.175,229.175,Does not advance
08-2594,Michigan,Gold,201,28.05,229.05,Does not advance
08-1224,Arkansas,Gold,210,18.975,228.975,Advances to Regional Round
08-0872,California,Gold,200,28.875,228.875,Does not advance
08-2384,Texas,Gold,213,15.675,228.675,Does not advance
08-3054,California,Gold,203,25.575,228.575,Does not advance
08-2265,Utah,Gold,203,25.575,228.575,Advances to Regional Round
08-1719,North Carolina,Gold,207,21.45,228.45,Does not advance
08-2948,Texas,Gold,207,21.45,228.45,Does not advance
08-3368,Idaho,Gold,219,9.075,228.075,Advances to Regional Round
08-0089,Maryland,Gold,228,0,228,Does not advance
08-1084,Indiana,Gold,213,14.85,227.85,Does not advance
08-0911,Canada,Gold,207,20.625,227.625,Does not advance
08-1782,Texas,Gold,207,20.625,227.625,Does not advance
08-0682,California,Gold,206,21.45,227.45,Does not advance
08-1633,Vermont,Gold,206,21.45,227.45,Advances to Regional Round
08-1751,Louisiana,Gold,201,26.4,227.4,Does not advance
08-1518,California,Gold,219,8.25,227.25,Does not advance
08-0432,California,Gold,200,27.225,227.225,Does not advance
08-0824,Hawaii,Gold,213,14.025,227.025,Advances to Regional Round
08-0109,California,Gold,198,28.875,226.875,Does not advance
08-0400,California,Gold,202,24.75,226.75,Does not advance
08-0747,Maryland,Gold,202,24.75,226.75,Does not advance
08-1704,Virginia,Gold,202,24.75,226.75,Does not advance
08-1679,Maine,Gold,205,21.45,226.45,Advances to Regional Round
08-2076,Rhode Island,Gold,198,28.05,226.05,Does not advance
08-3296,"Washington, D.C.",Gold,198,28.05,226.05,Advances to Regional Round
08-1255,Delaware,Gold,203,22.275,225.275,Advances to Regional Round
08-2001,Maryland,Gold,197,28.05,225.05,Does not advance
08-2128,California,Gold,199,25.575,224.575,Does not advance
08-0987,Texas,Gold,198,26.4,224.4,Does not advance
08-0642,Ohio,Gold,193,31.35,224.35,Does not advance
08-1787,New Jersey,Gold,207,17.325,224.325,Does not advance
08-0803,Washington,Gold,207,17.325,224.325,Does not advance
08-3228,Maryland,Gold,197,27.225,224.225,Does not advance
08-2743,Virginia,Gold,204,20.075,224.075,Does not advance
08-2326,California,Gold,205,18.975,223.975,Does not advance
08-1461,South Carolina,Gold,201,22.55,223.55,Does not advance
08-0345,Virginia,Gold,202,21.45,223.45,Does not advance
08-2335,Missouri,Gold,205,18.15,223.15,Advances to Regional Round
08-1718,Michigan,Gold,209,14.025,223.025,Does not advance
08-1498,Texas,Gold,199,23.925,222.925,Does not advance
08-1499,Texas,Gold,199,23.925,222.925,Does not advance
08-0249,Florida,Gold,208,14.85,222.85,Does not advance
08-0612,Colorado,Gold,202,20.625,222.625,Does not advance
08-0906,California,Gold,195,27.225,222.225,Does not advance
08-1817,New Jersey,Gold,194,28.05,222.05,Does not advance
08-0506,Kansas,Gold,192,29.7,221.7,Does not advance
08-2633,California,Gold,199,22.275,221.275,Does not advance
08-0900,Tennessee,Gold,198,23.1,221.1,Advances to Regional Round
08-2217,Virginia,Gold,221,0,221,Does not advance
08-1387,Maryland,Gold,206,14.85,220.85,Does not advance
08-1463,Montana,Gold,195,25.85,220.85,Does not advance
08-2376,Texas,Gold,204,16.775,220.775,Does not advance
08-2368,Massachusetts,Gold,189,31.35,220.35,Does not advance
08-1237,Georgia,Gold,203,17.325,220.325,Advances to Regional Round
08-2674,Oklahoma,Gold,198,22.275,220.275,Does not advance
08-3167,Illinois,Gold,202,18.15,220.15,Advances to Regional Round
08-3460,Wisconsin,Gold,197,22.55,219.55,Advances to Regional Round
08-1037,New Jersey,Gold,198,21.45,219.45,Does not advance
08-2643,Pennsylvania,Gold,197,22.275,219.275,Does not advance
08-2201,Florida,Gold,192,27.225,219.225,Does not advance
08-0909,Canada,Gold,196,23.1,219.1,Does not advance
08-2264,Maryland,Gold,197,21.45,218.45,Does not advance
08-0988,California,Gold,203,14.85,217.85,Does not advance
08-0588,Canada,Gold,205,12.375,217.375,Does not advance
08-2119,Maryland,Gold,192,24.75,216.75,Does not advance
08-2641,Pennsylvania,Gold,192,24.75,216.75,Does not advance
08-0286,Connecticut,Gold,189,27.225,216.225,Advances to Regional Round
08-2256,California,Gold,198,18.15,216.15,Does not advance
08-1875,Colorado,Gold,192,23.925,215.925,Does not advance
08-0423,California,Gold,194,21.45,215.45,Does not advance
08-1701,Tennessee,Gold,189,26.4,215.4,Does not advance
08-0520,Virginia,Gold,198,17.325,215.325,Does not advance
08-2644,Pennsylvania,Gold,193,22.275,215.275,Does not advance
08-1057,Texas,Gold,197,18.15,215.15,Does not advance
08-2247,Washington,Gold,197,18.15,215.15,Does not advance
08-0871,Arkansas,Gold,201,14.025,215.025,Advances to Regional Round
08-2131,California,Gold,191,23.925,214.925,Does not advance
08-3172,Illinois,Gold,200,14.85,214.85,Advances to Regional Round
08-0895,Washington,Gold,204,10.725,214.725,Does not advance
08-2571,Pennsylvania,Gold,193,21.45,214.45,Does not advance
08-0255,Alabama,Gold,192,22.275,214.275,Does not advance
08-2700,Minnesota,Gold,196,18.15,214.15,Advances to Regional Round
08-3048,Washington,Gold,196,18.15,214.15,Does not advance
08-2987,Maryland,Gold,191,23.1,214.1,Does not advance
08-1619,Virginia,Gold,189,24.75,213.75,Does not advance
08-1651,California,Gold,182,31.35,213.35,Does not advance
08-2783,California,Gold,186,27.225,213.225,Does not advance
08-3132,California,Gold,195,18.15,213.15,Does not advance
08-1879,Texas,Gold,195,18.15,213.15,Does not advance
08-2609,California,Gold,185,28.05,213.05,Does not advance
08-2387,Texas,Gold,187,25.575,212.575,Does not advance
08-2537,Canada,Gold,212,0,212,Does not advance
08-2308,Texas,Gold,212,0,212,Does not advance
08-0833,Ohio,Gold,187,24.75,211.75,Does not advance
08-2842,Maryland,Gold,189,22.275,211.275,Does not advance
08-3315,Iowa,Gold,187,23.925,210.925,Advances to Regional Round
08-0599,Connecticut,Gold,186,24.75,210.75,Does not advance
08-2689,Nebraska,Gold,192,18.15,210.15,Advances to Regional Round
08-0391,New Mexico,Gold,191,18.975,209.975,Advances to Regional Round
08-2307,North Carolina,Gold,189,20.625,209.625,Does not advance
08-1388,Indiana,Gold,184,25.575,209.575,Does not advance
08-2389,Texas,Gold,183,26.4,209.4,Does not advance
08-0139,Florida,Gold,192,17.325,209.325,Does not advance
08-1570,Maryland,Gold,190,18.975,208.975,Does not advance
08-1574,Texas,Gold,184,24.75,208.75,Does not advance
08-2467,California,Gold,187,21.45,208.45,Does not advance
08-1926,California,Gold,208,0,208,Does not advance
08-1208,Texas,Gold,208,0,208,Does not advance
08-2741,Florida,Gold,193,14.85,207.85,Does not advance
08-0276,California,Gold,187,20.625,207.625,Does not advance
08-0091,Hawaii,Gold,185,22.275,207.275,Advances to Regional Round
08-0745,California,Gold,192,14.85,206.85,Does not advance
08-1091,Virginia,Gold,182,24.75,206.75,Does not advance
08-1543,Ohio,Gold,181,25.575,206.575,Does not advance
08-1056,Texas,Gold,181,25.575,206.575,Does not advance
08-2735,Louisiana,Gold,180,26.4,206.4,Does not advance
08-2883,California,Gold,206,0,206,Does not advance
08-0250,Texas,Gold,206,0,206,Does not advance
08-3475,Rhode Island,Gold,187,18.15,205.15,Does not advance
08-0705,Ohio,Gold,194,10.725,204.725,Does not advance
08-1937,South Carolina,Gold,184,20.625,204.625,Does not advance
08-1453,Virginia,Gold,183,21.45,204.45,Does not advance
08-1455,Arizona ,Gold,177,27.225,204.225,Does not advance
08-1386,Maryland,Gold,176,28.05,204.05,Does not advance
08-2704,Canada,Gold,190,14.025,204.025,Does not advance
08-3309,Iowa,Gold,172,31.35,203.35,Advances to Regional Round
08-1728,Nebraska,Gold,185,18.15,203.15,Advances to Regional Round
08-1702,Tennessee,Gold,179,23.925,202.925,Does not advance
08-2160,Maryland,Gold,192,10.175,202.175,Does not advance
08-0557,California,Gold,187,15.125,202.125,Does not advance
08-0891,Virginia,Gold,202,0,202,Does not advance
08-3032,California,Gold,183,18.975,201.975,Does not advance
08-2826,New York,Gold,181,20.625,201.625,Does not advance
08-1238,Ohio,Gold,180,21.45,201.45,Does not advance
08-3186,California,Gold,182,18.975,200.975,Does not advance
08-2276,Canada,Gold,189,11.55,200.55,Does not advance
08-0320,Kansas,Gold,178,22.55,200.55,Does not advance
08-0903,Tennessee,Gold,174,26.4,200.4,Does not advance
08-3047,Arizona ,Gold,182,18.15,200.15,Does not advance
08-0023,Oklahoma,Gold,200,0,200,Does not advance
08-0655,Florida,Gold,181,18.975,199.975,Does not advance
08-2887,Virginia,Gold,199,0,199,Does not advance
08-2960,Virginia,Gold,199,0,199,Does not advance
08-1864,Florida,Gold,178,20.625,198.625,Does not advance
08-1319,Texas,Gold,177,21.45,198.45,Does not advance
08-0806,California,Gold,183,15.125,198.125,Does not advance
08-1073,Texas,Gold,198,0,198,Does not advance
08-3045,Arizona ,Gold,172,25.575,197.575,Does not advance
08-3039,Delaware,Gold,178,18.425,196.425,Does not advance
08-2794,North Carolina,Gold,181,15.125,196.125,Does not advance
08-2848,Texas,Gold,196,0,196,Does not advance
08-3333,California,Gold,179,16.775,195.775,Does not advance
08-1991,Maryland,Gold,171,24.75,195.75,Does not advance
08-2787,Alabama,Gold,174,21.45,195.45,Does not advance
08-2921,Alabama,Gold,183,12.375,195.375,Does not advance
08-1533,California,Gold,169,25.85,194.85,Does not advance
08-2739,Colorado,Gold,165,29.7,194.7,Does not advance
08-2115,Ohio,Gold,169,25.575,194.575,Does not advance
08-3168,Florida,Gold,173,21.45,194.45,Does not advance
08-0427,Nebraska,Gold,194,0,194,Does not advance
08-3010,Wisconsin,Gold,178,15.95,193.95,Advances to Regional Round
08-2138,Oregon,Gold,172,21.45,193.45,Advances to Regional Round
08-0043,Washington,Gold,172,21.45,193.45,Does not advance
08-0636,California,Gold,193,0,193,Does not advance
08-2188,California,Gold,193,0,193,Does not advance
08-2061,Washington,Gold,178,14.85,192.85,Does not advance
08-0667,Maryland,Gold,173,19.25,192.25,Does not advance
08-2203,California,Gold,192,0,192,Does not advance
08-1032,Ohio,Gold,171,20.625,191.625,Does not advance
08-3293,Texas,Gold,172,19.25,191.25,Does not advance
08-2501,Illinois,Gold,164,26.4,190.4,Does not advance
08-1888,California,Gold,190,0,190,Does not advance
08-2841,Maryland,Gold,165,24.75,189.75,Does not advance
08-2165,Maine,Gold,168,21.45,189.45,Advances to Regional Round
08-1685,Texas,Gold,166,23.1,189.1,Does not advance
08-3084,Texas,Gold,189,0,189,Does not advance
08-0306,Hawaii,Gold,188,0,188,Advances to Regional Round
08-1717,Michigan,Gold,163,24.75,187.75,Does not advance
08-2367,Massachusetts,Gold,167,20.625,187.625,Does not advance
08-0280,California,Gold,163,23.925,186.925,Does not advance
08-1999,California,Gold,172,14.85,186.85,Does not advance
08-2543,Florida,Gold,160,26.4,186.4,Does not advance
08-0213,Indiana,Gold,164,22.275,186.275,Does not advance
08-3042,Arizona ,Gold,164,21.45,185.45,Does not advance
08-1223,Georgia,Gold,161,23.1,184.1,Advances to Regional Round
08-1906,Colorado,Gold,184,0,184,Does not advance
08-2083,Texas,Gold,183,0,183,Does not advance
08-2401,Virginia,Gold,183,0,183,Does not advance
08-1587,Texas,Gold,156,26.4,182.4,Does not advance
08-0542,Alaska,Gold,182,0,182,Advances to Regional Round
08-2062,Washington,Gold,182,0,182,Does not advance
08-3386,Hawaii,Gold,168,13.475,181.475,Does not advance
08-0532,North Carolina,Gold,179,0,179,Does not advance
08-0253,Texas,Gold,179,0,179,Does not advance
08-3210,Virginia,Gold,166,12.65,178.65,Does not advance
08-1320,Alabama,Gold,152,25.575,177.575,Does not advance
08-1768,Texas,Gold,177,0,177,Does not advance
08-2405,Virginia,Gold,177,0,177,Does not advance
08-3429,California,Gold,176,0,176,Does not advance
08-0254,Texas,Gold,176,0,176,Does not advance
08-1986,Washington,Gold,176,0,176,Does not advance
08-1952,Alabama,Gold,154,21.45,175.45,Does not advance
08-2022,Texas,Gold,174,0,174,Does not advance
08-2262,Texas,Gold,173,0,173,Does not advance
08-2275,Texas,Gold,173,0,173,Does not advance
08-3217,Virginia,Gold,173,0,173,Does not advance
08-0531,North Carolina,Gold,171,0,171,Does not advance
08-2340,Virginia,Gold,145,25.575,170.575,Does not advance
08-0847,Texas,Gold,148,22.55,170.55,Does not advance
08-1243,Texas,Gold,153,17.325,170.325,Does not advance
08-1193,Virginia,Gold,169,0,169,Does not advance
08-0176,Virginia,Gold,150,18.15,168.15,Does not advance
08-3357,Arizona ,Gold,167,0,167,Does not advance
08-0885,Virginia,Gold,157,9.9,166.9,Does not advance
08-1456,Arizona ,Gold,154,11.55,165.55,Does not advance
08-0251,Texas,Gold,165,0,165,Does not advance
08-2793,North Carolina,Gold,140,24.75,164.75,Does not advance
08-2098,Texas,Gold,137,27.225,164.225,Does not advance
08-2094,Virginia,Gold,164,0,164,Does not advance
08-0373,Washington,Gold,163,0,163,Does not advance
08-0706,Hawaii,Gold,148,14.025,162.025,Does not advance
08-1671,Texas,Gold,156,0,156,Does not advance
08-0596,California,Gold,155,0,155,Does not advance
08-2388,Virginia,Gold,153,0,153,Does not advance
08-1982,California,Gold,152,0,152,Does not advance
08-2817,California,Gold,152,0,152,Does not advance
08-0429,Nebraska,Gold,150,0,150,Does not advance
08-1121,Connecticut,Gold,123,24.75,147.75,Does not advance
08-0177,Virginia,Gold,126,20.625,146.625,Does not advance
08-2541,California,Gold,115,29.7,144.7,Does not advance
08-2516,Virginia,Gold,136,0,136,Does not advance
08-2027,California,Gold,130,0,130,Does not advance
08-2649,Pennsylvania,Gold,126,0,126,Does not advance
08-1421,California,Gold,102,0,102,Does not advance
08-0426,Nebraska,Gold,82,8.525,90.525,Does not advance
08-1175,Missouri,Gold,88,0,88,Advances to Regional Round
08-2492,Missouri,Gold,88,0,88,Advances to Regional Round
08-2494,Missouri,Gold,88,0,88,Does not advance
08-1658,Maryland,Gold,85,0,85,Does not advance
08-1674,Maryland,Silver,253,24.75,277.75,Advances to Regional Round
08-1481,California,Silver,239,27.225,266.225,Advances to Regional Round
08-2253,Florida,Silver,241,22.275,263.275,Advances to Regional Round
08-3046,Arizona ,Silver,233,29.7,262.7,Advances to Regional Round
08-1683,California,Silver,237,23.925,260.925,Advances to Regional Round
08-1505,Florida,Silver,232,28.875,260.875,Advances to Regional Round
08-2920,Alabama,Silver,235,24.75,259.75,Advances to Regional Round
08-0896,California,Silver,230,26.4,256.4,Advances to Regional Round
08-2092,Virginia,Silver,230,25.575,255.575,Advances to Regional Round
08-0418,South Carolina,Silver,237,18.15,255.15,Advances to Regional Round
08-1471,Arizona ,Silver,226,28.05,254.05,Advances to Regional Round
08-3016,California,Silver,229,23.925,252.925,Advances to Regional Round
08-2845,New Jersey,Silver,231,21.45,252.45,Advances to Regional Round
08-2487,Oklahoma,Silver,229,22.55,251.55,Advances to Regional Round
